,title,house_type,address,house_age,floor_space,price,per_price
3067,十三期旁金店面,電梯大樓,台中市南屯區文心南五路一段,13,60.55,3688,60.91
3068,專任南屯五權光河朝南捷運豪宅,電梯大樓,台中市南屯區五權西路二段,7,97.84,3750,38.33
3069,我愛我家一樓全新三房+平面車位,電梯大樓,台中市南屯區萬和路二段,29,41.21,1380,33.49
3070,㊣五期精華地段2房送車位,華廈,台中市南屯區東興路三段,28,23.3,798,34.25
3071,單元二日興永富全新電梯別墅,透天,台中市南屯區龍富十八路,2,95.15,4580,48.13
3072,七期黎明商圈1+2樓雙店面,未提供,台中市南屯區黎明東街,0,90.45,2980,32.95
3073,七期博克萊平面車位小豪宅,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3074,南屯好市多捷運全新整理三房美廈,電梯大樓,台中市南屯區南屯路二段,28,33.1,898,27.13
3075,南屯大坪數百萬景觀宅,電梯大樓,台中市南屯區文心南二路,28,80.62,2480,30.76
3076,南屯視野戶三房華廈,電梯大樓,台中市南屯區南屯路二段,28,33.1,950,28.7
3077,南屯採光視野３房華廈,電梯大樓,台中市南屯區南屯路二段,28,33.1,950,28.7
3078,單元三大地坪絕版精品電梯別墅,透天,台中市南屯區益文一街,1,117.93,8888,75.37
