,title,house_type,address,house_age,floor_space,price,per_price
271,嵐ＣＡＳＡ朝南戶,電梯大樓,台中市北屯區南興路,0,50.4,1798,35.67
272,順天風聆樹Ｃ１電墅帝王戶,透天,台中市北屯區太祥西街,0,84.53,4500,53.24
273,惠宇和樂三房平車肯定喜歡,電梯大樓,台中市北屯區軍福十八路,0,47.1,1688,35.84
274,可停4台車大地坪電梯別墅,透天,台中市北屯區太和一街,12,115.1,4680,40.66
275,東山商圈。裝潢美三房,公寓,台中市北屯區東山路一段,42,27.23,735,26.99
276,賴厝國小優質別墅,透天,台中市北屯區綏遠路二段,35,28.2,1980,70.21
277,水湳透天生活機能讚,透天,台中市北屯區大連路一段,51,24.32,1800,74.01
278,經貿大面寬角墅,透天,台中市北屯區雷中街,49,43.43,5980,137.69
279,【稀有】海灣八大景臨路墅,透天,台中市北屯區軍福十九路,8,142.92,8688,60.79
280,低總價天祥街四房公寓,公寓,台中市北屯區天祥街,43,20.15,580,28.78
281,登陽穗悅高樓四房雙車位,電梯大樓,台中市北屯區松竹路一段,7,71.35,2488,34.87
282,心之所向視野三房,電梯大樓,台中市北屯區環太東路,0,45.29,1380,30.47
283,捷運總站電梯２房車,電梯大樓,台中市北屯區敦富十二街,0,35.34,1288,36.45
284,近四維國小捷運站好租雙套,電梯大樓,台中市北屯區天津路四段,27,23.7,809,34.14
285,亞昕一緒高樓２房２廳２衛,電梯大樓,台中市北屯區昌平東七路,0,36.36,1698,46.7
286,雙星邊間高樓平車,電梯大樓,台中市北屯區文心路四段,5,49.2,1869,37.99
