,title,house_type,address,house_age,floor_space,price,per_price
2140,逢甲商圈店住A,未提供,台中市逢明街,28,57.36,1980,34.74
2141,逢甲商圈收租公寓,公寓,台中市逢甲路,44,17.48,468,27.53
2142,G8捷運水湳經貿金透店,未提供,台中市美滿東,28,66.15,2180,33.03
2143,水湳經貿全新整理朝南採光三房,公寓,台中市中清西二街,41,20.39,558,27.9
2144,大鵬國小甜美三房,公寓,台中市中清西二路,41,20.39,558,27.9
2145,漢口國中收租三房,公寓,台中市大弘街,40,24.18,898,37.42
2146,逢甲二樓漂亮公寓,公寓,台中市文華路,41,26.8,888,34.15
2147,ＶＲ七期朝馬溫馨兩房,華廈,台中市朝馬一街,23,27.87,858,31.78
2148,近捷運低總價三房,華廈,台中市長安路二段,25,27.2,968,35.85
2149,重慶路皇凱富寓超值樓店2,未提供,台中市重慶路,27,55.14,1658,30.15
2150,逢甲金鑽角店,未提供,台中市西安街,28,64.48,1980,30.94
2151,文華高中店面B,未提供,台中市重慶路,27,55.14,1658,30.15
2152,重慶國小3房,公寓,台中市漢成街,34,24.65,698,29.08
2153,捷運文華高中車庫5房別墅,透天,台中市永昌二街,38,31.41,2280,73.55
2154,逢甲大面寬角間金店面,未提供,台中市西安街路,28,64.48,1980,30.94
2155,正長安路大面寬熱鬧透店,未提供,台中市長安路2段,38,52.66,3780,72.69
2156,文華高中孝親房全新整理別墅,透天,台中市永昌二街,38,31.41,2280,73.55
2157,文華高中精裝美墅,透天,台中市永昌二街,38,31.41,2280,73.55
2158,中清捷運3樓美寓,公寓,台中市漢成街,34,26.46,698,26.85
2159,逢甲商圈黃金角間樓店,未提供,台中市西安街,28,64.48,1980,30.94
2160,中科國安國宅百萬裝潢樓店,未提供,台中市國祥街,26,41.81,1290,31.46
2161,文華三房公寓,公寓,台中市漢成街,34,24.65,698,29.08
2162,逢甲一級戰區20米大面寬純一樓三角窗,未提供,台中市西安街,28,64.48,1980,30.94
2163,文華高中三樓公寓全新整理,公寓,台中市漢成街,34,24.65,698,29.08
2164,教師新村大遠百旁建地,透天,台中市杏林路,40,67.95,4680,69.85
2165,秋紅谷旁大地坪透店,未提供,台中市臺灣大道3段,38,87.0,4800,55.17
2166,近市政府上城四房,華廈,台中市臺灣大道三段,16,44.46,1588,36.09
2167,七期CBD時代優質商辦,未提供,台中市朝富路,7,95.68,4100,43.16
2168,親家市政廣場挑高大坪商辦,未提供,台中市政北七路,5,129.06,5288,40.99
2169,青海收租賺錢金店,未提供,台中市青海路1段,28,42.5,1880,44.76
2170,捷運黃金店面,未提供,台中市青海路1段,28,42.5,1880,44.76
2171,NTC-7期頂級整層商貿中心,未提供,台中市政北二路,4,986.31,44385,45.02
2172,正20米青海路1+2樓店,未提供,台中市青海路1段,28,42.5,1880,44.76
2173,逢甲商圈金店,未提供,台中市西安街,28,64.48,2680,41.88
2174,逢甲低總價金雞母套房,華廈,台中市西屯路二段,33,9.43,398,44.22
2175,中科大面寬樓店,未提供,台中市福聯街,28,60.2,1298,21.63
2176,西屯交流道農地廠房,未提供,台中市永安段,0,554.29,12680,22.89
2177,逢甲仕康家美套房,華廈,台中市西屯路路2段,25,8.82,279,34.88
2178,愛上逢甲-輕齡14年-質感美妝套房,華廈,台中市西屯路2段,15,10.27,328,32.8
2179,逢甲低總價收租套房B,華廈,台中市華夏巷,43,5.44,198,39.6
2180,逢甲新連線收租套房,華廈,台中市文華路,27,6.08,238,39.67
2181,珍愛逢甲收租套房聖品,華廈,台中市至善路,16,18.47,580,32.22
